,arr_delay
133624,-16.0
133625,-29.0
133626,-29.0
133627,8.0
133628,62.0
133629,-22.0
133630,-15.0
133631,51.0
133632,-13.0
133633,1088.0
133634,-18.0
133635,-19.0
133636,-11.0
133637,27.0
133638,10.0
133639,99.0
133640,13.0
133641,-11.0
133642,-7.0
133643,12.0
133644,-33.0
133645,-17.0
133646,-18.0
133647,-20.0
133648,-13.0
133649,9.0
133650,-16.0
133651,-9.0
133652,-19.0
133653,0.0
133654,4.0
133655,19.0
133656,0.0
133657,13.0
133658,-14.0
133659,39.0
133660,-38.0
133661,-18.0
133662,-1.0
133663,52.0
133664,-24.0
133665,9.0
133666,-30.0
133667,-4.0
133668,0.0
133669,15.0
133670,-8.0
133671,-4.0
133672,15.0
133673,-13.0
133674,71.0
133675,11.0
133676,-19.0
133677,-15.0
133678,-16.0
133679,-15.0
133680,-6.0
133681,18.0
133682,24.0
133683,21.0
133684,12.0
133685,0.0
133686,-11.0
133687,-13.0
133688,58.0
133689,-15.0
133690,-5.0
133691,-33.0
133692,28.0
133693,15.0
133694,-12.0
133695,-11.0
133696,-3.0
133697,8.0
133698,-2.0
133699,-18.0
133700,-7.0
133701,1.0
133702,41.0
133703,-9.0
133704,-17.0
133705,-32.0
133706,14.0
133707,-19.0
133708,-15.0
133709,8.0
133710,95.0
133711,-20.0
133712,23.0
133713,-12.0
133714,-15.0
133715,-18.0
133716,-19.0
133717,63.0
133718,-11.0
133719,-14.0
133720,-8.0
133721,51.0
133722,18.0
133723,-7.0
133724,-9.0
133725,-5.0
133726,17.0
133727,201.0
133728,3.0
133729,3.0
133730,-5.0
133731,143.0
133732,-8.0
133733,-16.0
133734,-31.0
133735,0.0
133736,-4.0
133737,20.0
133738,55.0
133739,0.0
133740,-1.0
133741,-6.0
133742,47.0
133743,-9.0
133744,-12.0
133745,72.0
133746,-11.0
133747,-21.0
133748,-6.0
133749,18.0
133750,8.0
133751,42.0
133752,-2.0
133753,35.0
133754,-6.0
133755,-28.0
133756,-10.0
133757,-2.0
133758,-25.0
133759,-12.0
133760,-21.0
133761,-8.0
133762,30.0
133763,3.0
133764,-9.0
133765,-8.0
133766,-8.0
133767,13.0
133768,9.0
133769,-11.0
133770,36.0
133771,75.0
133772,-17.0
133773,9.0
133774,-4.0
133775,-21.0
133776,-2.0
133777,33.0
133778,-1.0
133779,123.0
133780,0.0
133781,214.0
133782,58.0
133783,54.0
133784,-44.0
133785,2.0
133786,1.0
133787,-4.0
133788,2.0
133789,-26.0
133790,2.0
133791,1.0
133792,5.0
133793,-11.0
133794,146.0
133795,-24.0
133796,-13.0
133797,-22.0
133798,1.0
133799,-23.0
133800,-21.0
133801,25.0
133802,5.0
133803,10.0
133804,94.0
133805,-22.0
133806,2.0
133807,-2.0
133808,117.0
133809,13.0
133810,3.0
133811,-5.0
133812,4.0
133813,-16.0
133814,-21.0
133815,-20.0
133816,17.0
133817,3.0
133818,-3.0
133819,-29.0
133820,62.0
133821,14.0
133822,7.0
133823,-12.0
133824,-21.0
133825,-5.0
133826,-40.0
133827,-22.0
133828,-19.0
133829,40.0
133830,18.0
133831,-17.0
133832,-23.0
133833,37.0
133834,-21.0
133835,-28.0
133836,65.0
133837,8.0
133838,-33.0
133839,193.0
133840,47.0
133841,-3.0
133842,9.0
133843,9.0
133844,25.0
133845,-13.0
133846,61.0
133847,-18.0
133848,-5.0
133849,-20.0
133850,-10.0
133851,37.0
133852,103.0
133853,9.0
133854,-3.0
133855,6.0
133856,-8.0
133857,30.0
133858,-20.0
133859,19.0
133860,-15.0
133861,-10.0
133862,-1.0
133863,5.0
133864,-23.0
133865,134.0
133866,-20.0
133867,-9.0
133868,13.0
133869,-9.0
133870,-8.0
133871,-17.0
133872,-15.0
133873,-4.0
133874,68.0
133875,-13.0
133876,-12.0
133877,-14.0
133878,-11.0
133879,-15.0
133880,21.0
133881,11.0
133882,-7.0
133883,-19.0
133884,44.0
133885,-7.0
133886,1.0
133887,-10.0
133888,-2.0
133889,5.0
133890,11.0
133891,0.0
133892,13.0
133893,-27.0
133894,-4.0
133895,37.0
133896,-8.0
133897,19.0
133898,-2.0
133899,-16.0
133900,-20.0
133901,17.0
133902,22.0
133903,-1.0
133904,-22.0
133905,86.0
133906,-21.0
133907,-12.0
133908,-35.0
133909,-11.0
133910,-9.0
133911,-22.0
133912,-21.0
133913,-16.0
133914,0.0
133915,-12.0
133916,-6.0
133917,-25.0
133918,7.0
133919,-8.0
133920,-24.0
133921,-32.0
133922,0.0
133923,47.0
133924,74.0
133925,10.0
133926,-20.0
133927,7.0
133928,-1.0
133929,-26.0
133930,-31.0
133931,-15.0
133932,-6.0
133933,-22.0
133934,-25.0
133935,-4.0
133936,-1.0
133937,40.0
133938,-14.0
133939,45.0
133940,6.0
133941,-18.0
133942,70.0
133943,-4.0
133944,-10.0
133945,4.0
133946,-11.0
133947,12.0
133948,-16.0
133949,82.0
133950,-6.0
133951,10.0
133952,-16.0
133953,-21.0
133954,32.0
133955,-17.0
133956,-22.0
133957,-6.0
133958,7.0
133959,18.0
133960,28.0
133961,2.0
133962,-2.0
133963,-15.0
133964,-7.0
133965,-2.0
133966,1.0
133967,156.0
133968,-11.0
133969,-27.0
133970,335.0
133971,7.0
133972,375.0
133973,-18.0
133974,-12.0
133975,-14.0
133976,0.0
133977,-13.0
133978,-11.0
133979,-44.0
133980,-22.0
133981,6.0
133982,18.0
133983,-32.0
133984,-27.0
133985,108.0
133986,-15.0
133987,14.0
133988,0.0
133989,-30.0
133990,9.0
133991,-10.0
133992,-12.0
133993,-13.0
133994,6.0
133995,-5.0
133996,7.0
133997,27.0
133998,151.0
133999,-17.0
134000,-12.0
134001,20.0
134002,-2.0
134003,20.0
134004,-18.0
134005,-23.0
134006,10.0
134007,27.0
134008,13.0
134009,20.0
134010,-14.0
134011,13.0
134012,20.0
134013,3.0
134014,9.0
134015,6.0
134016,-15.0
134017,40.0
134018,-8.0
134019,-13.0
134020,-21.0
134021,-17.0
134022,0.0
134023,-10.0
134024,-13.0
134025,-22.0
134026,1.0
134027,-4.0
134028,6.0
134029,143.0
134030,12.0
134031,1.0
134032,-16.0
134033,22.0
134034,-4.0
134035,-12.0
134036,-15.0
134037,14.0
134038,-2.0
134039,12.0
134040,6.0
134041,-24.0
134042,11.0
134043,-1.0
134044,1.0
134045,8.0
134046,-16.0
134047,-8.0
134048,-1.0
134049,-9.0
134050,-16.0
134051,120.0
134052,52.0
134053,71.0
134054,15.0
134055,-15.0
134056,-24.0
134057,-7.0
134058,-23.0
134059,-2.0
134060,-1.0
134061,79.0
134062,2.0
134063,134.0
134064,169.0
134065,-7.0
134066,70.0
134067,-13.0
134068,-20.0
134069,-10.0
134070,20.0
134071,-21.0
134072,-26.0
134073,-11.0
134074,-11.0
134075,-5.0
134076,6.0
134077,-26.0
134078,0.0
134079,-17.0
134080,42.0
134081,-8.0
134082,3.0
134083,-15.0
134084,-31.0
134085,-28.0
134086,-9.0
134087,-14.0
134088,-17.0
134089,-8.0
134090,-25.0
134091,-4.0
134092,4.0
134093,-25.0
134094,-22.0
134095,-5.0
134096,-13.0
134097,29.0
134098,-16.0
134099,55.0
134100,8.0
134101,29.0
134102,-6.0
134103,24.0
134104,-3.0
134105,-22.0
134106,-5.0
134107,12.0
134108,-16.0
134109,39.0
134110,2.0
134111,-18.0
134112,8.0
134113,-16.0
134114,2.0
134115,-11.0
134116,63.0
134117,0.0
134118,-14.0
134119,28.0
134120,-17.0
134121,-29.0
134122,-26.0
134123,-14.0
134124,-9.0
134125,27.0
134126,-7.0
134127,4.0
134128,45.0
134129,5.0
134130,-9.0
134131,-5.0
134132,93.0
134133,-22.0
134134,-6.0
134135,-16.0
134136,41.0
134137,-8.0
134138,-15.0
134139,10.0
134140,41.0
134141,6.0
134142,-24.0
134143,6.0
134144,101.0
134145,-11.0
134146,-17.0
134147,-13.0
134148,70.0
134149,127.0
134150,6.0
134151,0.0
134152,-17.0
134153,36.0
134154,-12.0
134155,10.0
134156,10.0
134157,58.0
134158,-19.0
134159,-20.0
134160,8.0
134161,-32.0
134162,-20.0
134163,-20.0
134164,15.0
134165,-13.0
134166,-7.0
134167,-2.0
134168,131.0
134169,2.0
134170,10.0
134171,-4.0
134172,-6.0
134173,10.0
134174,31.0
134175,-22.0
134176,-4.0
134177,93.0
134178,27.0
134179,-10.0
134180,-19.0
134181,-22.0
134182,6.0
134183,-11.0
134184,4.0
134185,6.0
134186,-20.0
134187,-14.0
134188,7.0
134189,-18.0
134190,-16.0
134191,7.0
134192,144.0
134193,42.0
134194,-13.0
134195,-18.0
134196,27.0
134197,27.0
134198,31.0
134199,23.0
134200,5.0
134201,12.0
134202,136.0
134203,-14.0
134204,-22.0
134205,-15.0
134206,-21.0
134207,52.0
134208,-3.0
134209,-15.0
134210,35.0
134211,36.0
134212,119.0
134213,-15.0
134214,-7.0
134215,2.0
134216,64.0
134217,53.0
134218,-16.0
134219,-19.0
134220,-41.0
134221,-10.0
134222,-23.0
134223,88.0
134224,-1.0
134225,3.0
134226,-7.0
134227,-2.0
134228,60.0
134229,-19.0
134230,-14.0
134231,-28.0
134232,8.0
134233,-2.0
134234,-18.0
134235,-11.0
134236,-2.0
134237,-12.0
134238,50.0
134239,26.0
134240,14.0
134241,15.0
134242,-24.0
134243,-5.0
134244,-3.0
134245,1.0
134246,41.0
134247,-16.0
134248,-13.0
134249,47.0
134250,-8.0
134251,-22.0
134252,-50.0
134253,2.0
134254,-11.0
134255,-16.0
134256,12.0
134257,10.0
134258,21.0
134259,-16.0
134260,1.0
134261,-21.0
134262,-16.0
134263,-27.0
134264,-14.0
134265,11.0
134266,88.0
134267,3.0
134268,19.0
134269,-19.0
134270,143.0
134271,-29.0
134272,10.0
134273,-4.0
134274,-5.0
134275,0.0
134276,-7.0
134277,-1.0
134278,-1.0
134279,-12.0
134280,39.0
134281,-10.0
134282,-21.0
134283,-28.0
134284,-2.0
134285,16.0
134286,-20.0
134287,-23.0
134288,-35.0
134289,-9.0
134290,-22.0
134291,-23.0
134292,-25.0
134293,0.0
134294,-19.0
134295,2.0
134296,-22.0
134297,0.0
134298,20.0
134299,-3.0
134300,31.0
134301,-18.0
134302,-27.0
134303,6.0
134304,-10.0
134305,13.0
134306,-38.0
134307,-13.0
134308,-1.0
134309,-7.0
134310,55.0
134311,8.0
134312,26.0
134313,-24.0
134314,-22.0
134315,-12.0
134316,5.0
134317,23.0
134318,-8.0
134319,-23.0
134320,-10.0
134321,115.0
134322,-5.0
134323,-7.0
134324,-5.0
134325,8.0
134326,-25.0
134327,-26.0
134328,-18.0
134329,5.0
134330,-16.0
134331,3.0
134332,-8.0
134333,-10.0
134334,-22.0
134335,141.0
134336,-25.0
134337,-28.0
134338,-31.0
134339,-1.0
134340,-25.0
134341,0.0
134342,39.0
134343,-11.0
134344,-16.0
134345,167.0
134346,-10.0
134347,49.0
134348,-5.0
134349,10.0
134350,8.0
134351,36.0
134352,-12.0
134353,2.0
134354,4.0
134355,-21.0
134356,-12.0
134357,-10.0
134358,-44.0
134359,3.0
134360,-10.0
134361,92.0
134362,-5.0
134363,129.0
134364,-29.0
134365,3.0
134366,-9.0
134367,27.0
134368,-12.0
134369,-20.0
134370,3.0
134371,102.0
134372,8.0
134373,15.0
134374,-10.0
134375,6.0
134376,-1.0
134377,-16.0
134378,358.0
134379,6.0
134380,-27.0
134381,-34.0
134382,36.0
134383,-29.0
134384,21.0
134385,-7.0
134386,-7.0
134387,-9.0
134388,-5.0
134389,-23.0
134390,19.0
134391,5.0
134392,8.0
134393,22.0
134394,-14.0
134395,-29.0
134396,5.0
134397,86.0
134398,-35.0
134399,8.0
134400,-3.0
134401,-5.0
134402,-23.0
134403,80.0
134404,-15.0
134405,-16.0
134406,-25.0
134407,76.0
134408,-25.0
134409,10.0
134410,-9.0
134411,-17.0
134412,-7.0
134413,55.0
134414,-16.0
134415,-7.0
134416,-2.0
134417,-19.0
134418,7.0
134419,-16.0
134420,-5.0
134421,-33.0
134422,-19.0
134423,5.0
134424,-6.0
134425,-11.0
134426,3.0
134427,-19.0
134428,-3.0
134429,1.0
134430,13.0
134431,13.0
134432,-1.0
134433,-29.0
134434,-9.0
134435,9.0
134436,17.0
134437,-24.0
134438,13.0
134439,-10.0
134440,-2.0
134441,34.0
134442,-43.0
134443,7.0
134444,-22.0
134445,-1.0
134446,-4.0
134447,-5.0
134448,-2.0
134449,-8.0
134450,25.0
134451,-26.0
134452,-26.0
134453,-7.0
134454,-14.0
134455,24.0
134456,-24.0
134457,-23.0
134458,-33.0
134459,-16.0
134460,30.0
134461,10.0
134462,1.0
134463,3.0
134464,68.0
134465,-19.0
134466,3.0
134467,-4.0
134468,43.0
134469,-22.0
134470,22.0
134471,8.0
134472,12.0
134473,-3.0
134474,-12.0
134475,-3.0
134476,-5.0
134477,-17.0
134478,16.0
134479,-28.0
134480,4.0
134481,-24.0
134482,32.0
134483,15.0
134484,-5.0
134485,-7.0
134486,3.0
134487,-8.0
134488,-8.0
134489,-19.0
134490,-13.0
134491,-15.0
134492,11.0
134493,-10.0
134494,-13.0
134495,0.0
134496,-5.0
134497,-7.0
134498,17.0
134499,5.0
134500,74.0
134501,2.0
134502,-5.0
134503,11.0
134504,-20.0
134505,10.0
134506,-10.0
134507,-3.0
134508,-13.0
134509,-2.0
134510,0.0
134511,7.0
134512,-16.0
134513,-14.0
134514,-6.0
134515,4.0
134516,5.0
134517,40.0
134518,18.0
134519,-24.0
134520,-3.0
134521,69.0
134522,59.0
134523,-8.0
134524,-20.0
134525,5.0
134526,-20.0
134527,-1.0
134528,0.0
134529,129.0
134530,2.0
134531,-5.0
134532,156.0
134533,39.0
134534,-11.0
134535,-5.0
134536,-11.0
134537,-34.0
134538,0.0
134539,80.0
134540,13.0
134541,-20.0
134542,4.0
134543,1.0
134544,-10.0
134545,15.0
134546,-19.0
134547,-24.0
134548,-12.0
134549,-9.0
134550,14.0
134551,2.0
134552,-30.0
134553,2.0
134554,51.0
134555,4.0
134556,-9.0
134557,1.0
134558,-18.0
134559,-11.0
134560,-28.0
134561,-1.0
134562,9.0
134563,-17.0
134564,4.0
134565,-9.0
134566,-10.0
134567,-43.0
134568,1.0
134569,2.0
134570,-42.0
134571,-12.0
134572,11.0
134573,104.0
134574,72.0
134575,-1.0
134576,-4.0
134577,63.0
134578,-3.0
134579,-1.0
134580,-16.0
134581,-23.0
134582,30.0
134583,2.0
134584,-27.0
134585,-3.0
134586,-3.0
134587,-10.0
134588,12.0
134589,-26.0
134590,25.0
134591,5.0
134592,19.0
134593,33.0
134594,-5.0
134595,0.0
134596,-9.0
134597,117.0
134598,-23.0
134599,8.0
134600,-15.0
134601,-15.0
134602,-12.0
134603,-5.0
134604,3.0
134605,-5.0
134606,-12.0
134607,-3.0
134608,41.0
134609,-32.0
134610,9.0
134611,-15.0
134612,-9.0
134613,-18.0
134614,18.0
134615,-28.0
134616,-9.0
134617,-4.0
134618,-6.0
134619,79.0
134620,110.0
134621,1.0
134622,-15.0
134623,-7.0
134624,-7.0
134625,-11.0
134626,-5.0
134627,135.0
134628,-19.0
134629,-15.0
134630,-23.0
134631,72.0
134632,-11.0
134633,-4.0
134634,-10.0
134635,21.0
134636,-7.0
134637,-11.0
134638,-23.0
134639,-3.0
134640,-17.0
134641,-27.0
134642,-10.0
134643,3.0
134644,63.0
134645,1.0
134646,9.0
134647,4.0
134648,-9.0
134649,-18.0
134650,21.0
134651,-3.0
134652,4.0
134653,21.0
134654,251.0
134655,37.0
134656,11.0
134657,-5.0
134658,0.0
134659,-16.0
134660,134.0
134661,-10.0
134662,-15.0
134663,-5.0
134664,-20.0
134665,-13.0
134666,32.0
134667,-13.0
134668,-10.0
134669,-2.0
134670,102.0
134671,26.0
134672,-5.0
134673,-27.0
134674,126.0
134675,2.0
134676,39.0
134677,4.0
134678,5.0
134679,-5.0
134680,0.0
134681,5.0
134682,-26.0
134683,59.0
134684,-9.0
134685,-5.0
134686,-8.0
134687,3.0
134688,-2.0
134689,1.0
134690,-13.0
134691,-17.0
134692,-18.0
134693,-18.0
134694,661.0
134695,-12.0
134696,15.0
134697,-8.0
134698,22.0
134699,-8.0
134700,-2.0
134701,13.0
134702,18.0
134703,-32.0
134704,-25.0
134705,-15.0
134706,-19.0
134707,-21.0
134708,34.0
134709,-5.0
134710,3.0
134711,-26.0
134712,0.0
134713,-10.0
134714,-25.0
134715,10.0
134716,-11.0
134717,-44.0
134718,10.0
134719,21.0
134720,-17.0
134721,15.0
134722,-33.0
134723,0.0
134724,127.0
134725,-13.0
134726,-16.0
134727,-8.0
134728,16.0
134729,10.0
134730,-13.0
134731,30.0
134732,36.0
134733,-16.0
134734,-12.0
134735,-10.0
134736,64.0
134737,29.0
134738,-12.0
134739,-9.0
134740,-30.0
134741,-5.0
134742,43.0
134743,-22.0
134744,44.0
134745,43.0
134746,-26.0
134747,-16.0
134748,-12.0
134749,-3.0
134750,-18.0
134751,5.0
134752,7.0
134753,-2.0
134754,-24.0
134755,38.0
134756,1.0
134757,-24.0
134758,-10.0
134759,5.0
134760,-22.0
134761,163.0
134762,-5.0
134763,-26.0
134764,-15.0
134765,4.0
134766,-26.0
134767,-38.0
134768,-20.0
134769,6.0
134770,62.0
134771,-8.0
134772,-24.0
134773,-33.0
134774,-14.0
134775,2.0
134776,-10.0
134777,28.0
134778,-8.0
134779,10.0
134780,-19.0
134781,77.0
134782,-17.0
134783,445.0
134784,-25.0
134785,-6.0
134786,-14.0
134787,-63.0
134788,-4.0
134789,10.0
134790,-14.0
134791,6.0
134792,-20.0
134793,-6.0
134794,-27.0
134795,13.0
134796,8.0
134797,-7.0
134798,-13.0
134799,-32.0
134800,-2.0
134801,202.0
134802,-12.0
134803,7.0
134804,35.0
134805,4.0
134806,-21.0
134807,-11.0
134808,1.0
134809,-7.0
134810,-4.0
134811,-5.0
134812,-11.0
134813,5.0
134814,-35.0
134815,-27.0
134816,117.0
134817,-19.0
134818,-8.0
134819,-34.0
134820,-13.0
134821,21.0
134822,1.0
134823,-11.0
134824,-6.0
134825,1.0
134826,-4.0
134827,9.0
134828,44.0
134829,-3.0
134830,-16.0
134831,-35.0
134832,-40.0
134833,-30.0
134834,-21.0
134835,14.0
134836,-5.0
134837,-4.0
134838,-10.0
134839,58.0
134840,70.0
134841,-6.0
134842,-24.0
134843,18.0
134844,-12.0
134845,49.0
134846,-7.0
134847,-22.0
134848,-4.0
134849,59.0
134850,-9.0
134851,48.0
134852,71.0
134853,0.0
134854,-13.0
134855,-10.0
134856,0.0
134857,-11.0
134858,-1.0
134859,50.0
134860,-39.0
134861,-48.0
134862,-19.0
134863,-15.0
134864,-1.0
134865,-5.0
134866,-9.0
134867,-2.0
134868,-2.0
134869,2.0
134870,11.0
134871,2.0
134872,2.0
134873,-18.0
134874,-10.0
134875,-16.0
134876,-27.0
134877,-7.0
134878,4.0
134879,-12.0
134880,-19.0
134881,65.0
134882,-5.0
134883,12.0
134884,-17.0
134885,-20.0
134886,-20.0
134887,13.0
134888,109.0
134889,-8.0
134890,2.0
134891,36.0
134892,-2.0
134893,-26.0
134894,25.0
134895,-35.0
134896,0.0
134897,-9.0
134898,-36.0
134899,-7.0
134900,24.0
134901,28.0
134902,-12.0
134903,181.0
134904,6.0
134905,-19.0
134906,37.0
134907,-1.0
134908,26.0
134909,-8.0
134910,-56.0
134911,46.0
134912,30.0
134913,-4.0
134914,-12.0
134915,-20.0
134916,23.0
134917,15.0
134918,-25.0
134919,22.0
134920,-15.0
134921,6.0
134922,27.0
134923,-2.0
134924,-4.0
134925,-27.0
134926,-14.0
134927,5.0
134928,-2.0
134929,10.0
134930,26.0
134931,-12.0
134932,52.0
134933,30.0
134934,10.0
134935,9.0
134936,-32.0
134937,44.0
134938,-7.0
134939,18.0
134940,1.0
134941,93.0
134942,-20.0
134943,1.0
134944,0.0
134945,9.0
134946,-10.0
134947,18.0
134948,-12.0
134949,5.0
134950,4.0
134951,59.0
134952,-37.0
134953,36.0
134954,92.0
134955,-12.0
134956,214.0
134957,-11.0
134958,19.0
134959,5.0
134960,-21.0
134961,-1.0
134962,-12.0
134963,17.0
134964,61.0
134965,-18.0
134966,96.0
134967,2.0
134968,35.0
134969,-14.0
134970,-9.0
134971,-16.0
134972,-6.0
134973,-4.0
134974,-16.0
134975,-2.0
134976,-11.0
134977,15.0
134978,-11.0
134979,56.0
134980,-24.0
134981,-17.0
134982,35.0
134983,-6.0
134984,74.0
134985,-18.0
134986,-8.0
134987,178.0
134988,280.0
134989,24.0
134990,-1.0
134991,-13.0
134992,-5.0
134993,-34.0
134994,-3.0
134995,-21.0
134996,12.0
134997,9.0
134998,-13.0
134999,-41.0
135000,-5.0
135001,-16.0
135002,252.0
135003,-34.0
135004,-30.0
135005,14.0
135006,-19.0
135007,-27.0
135008,192.0
135009,6.0
135010,-22.0
135011,-23.0
135012,6.0
135013,-13.0
135014,2.0
135015,19.0
135016,-24.0
135017,-23.0
135018,-30.0
135019,8.0
135020,-17.0
135021,43.0
135022,-3.0
135023,-13.0
135024,-29.0
135025,5.0
135026,19.0
135027,-16.0
135028,-13.0
135029,2.0
135030,-15.0
135031,-10.0
135032,-6.0
135033,25.0
135034,-4.0
135035,47.0
135036,-20.0
135037,-10.0
135038,-25.0
135039,-2.0
135040,-8.0
135041,-20.0
135042,-18.0
135043,86.0
135044,54.0
135045,-18.0
135046,-23.0
135047,-8.0
135048,-2.0
135049,-11.0
135050,-21.0
135051,-28.0
135052,-29.0
135053,-23.0
135054,-11.0
135055,19.0
135056,-23.0
135057,-4.0
135058,5.0
135059,-30.0
135060,-24.0
135061,-18.0
135062,1.0
135063,11.0
135064,3.0
135065,30.0
135066,12.0
135067,21.0
135068,-7.0
135069,59.0
135070,102.0
135071,-11.0
135072,7.0
135073,-9.0
135074,23.0
135075,-6.0
135076,19.0
135077,41.0
135078,-1.0
135079,-9.0
135080,28.0
135081,-23.0
135082,2.0
135083,-11.0
135084,37.0
135085,-24.0
135086,-21.0
135087,-6.0
135088,13.0
135089,-17.0
135090,-3.0
135091,-22.0
135092,-16.0
135093,-7.0
135094,-17.0
135095,-12.0
135096,-4.0
135097,65.0
135098,-5.0
135099,2.0
135100,-15.0
135101,17.0
135102,-8.0
135103,19.0
135104,136.0
135105,-1.0
135106,-22.0
135107,-20.0
135108,-27.0
135109,-9.0
135110,86.0
135111,49.0
135112,1.0
135113,61.0
135114,-14.0
135115,-16.0
135116,-28.0
135117,-11.0
135118,-9.0
135119,-40.0
135120,28.0
135121,-13.0
135122,-12.0
135123,-18.0
135124,14.0
135125,-21.0
135126,6.0
135127,-19.0
135128,-26.0
135129,-23.0
135130,5.0
135131,-1.0
135132,147.0
135133,-21.0
135134,-30.0
135135,-9.0
135136,-27.0
135137,38.0
135138,-6.0
135139,20.0
135140,-5.0
135141,-29.0
135142,-7.0
135143,-16.0
135144,-15.0
135145,-4.0
135146,-25.0
135147,10.0
135148,9.0
135149,-4.0
135150,13.0
135151,8.0
135152,13.0
135153,-22.0
135154,-6.0
135155,3.0
135156,-12.0
135157,-8.0
135158,14.0
135159,-16.0
135160,-29.0
135161,11.0
135162,-20.0
135163,4.0
135164,-4.0
135165,-17.0
135166,-20.0
135167,2.0
135168,60.0
135169,12.0
135170,-13.0
135171,-3.0
135172,350.0
135173,217.0
135174,-9.0
135175,12.0
135176,-15.0
135177,18.0
135178,-14.0
135179,65.0
135180,331.0
135181,-14.0
135182,23.0
135183,-5.0
135184,-18.0
135185,108.0
135186,47.0
135187,-19.0
135188,-10.0
135189,-6.0
135190,-3.0
135191,7.0
135192,-4.0
135193,-19.0
135194,14.0
135195,-9.0
135196,22.0
135197,-21.0
135198,5.0
135199,-2.0
135200,10.0
135201,-33.0
135202,-30.0
135203,11.0
135204,-27.0
135205,-12.0
135206,29.0
135207,1.0
135208,-8.0
135209,-5.0
135210,-16.0
135211,135.0
135212,-25.0
135213,6.0
135214,15.0
135215,-6.0
135216,228.0
135217,-6.0
135218,-7.0
135219,-14.0
135220,22.0
135221,15.0
135222,-15.0
135223,37.0
135224,12.0
135225,-28.0
135226,5.0
135227,-11.0
135228,55.0
135229,-31.0
135230,-15.0
135231,-9.0
135232,-5.0
135233,-23.0
135234,31.0
135235,5.0
135236,-9.0
135237,0.0
135238,-22.0
135239,-10.0
135240,9.0
135241,38.0
135242,39.0
135243,-19.0
135244,52.0
135245,-13.0
135246,-1.0
135247,-7.0
135248,13.0
135249,-11.0
135250,-32.0
135251,4.0
135252,-34.0
135253,-10.0
135254,125.0
135255,-17.0
135256,-11.0
135257,-32.0
135258,-31.0
135259,-1.0
135260,7.0
135261,-8.0
135262,-6.0
135263,23.0
135264,117.0
135265,-15.0
135266,28.0
135267,-16.0
135268,-1.0
135269,-24.0
135270,-5.0
135271,15.0
135272,63.0
135273,-8.0
135274,73.0
135275,25.0
135276,106.0
135277,-4.0
135278,-20.0
135279,53.0
135280,7.0
135281,-19.0
135282,90.0
135283,18.0
135284,1.0
135285,12.0
135286,49.0
135287,28.0
135288,111.0
135289,2.0
135290,6.0
135291,9.0
135292,19.0
135293,16.0
135294,11.0
135295,11.0
135296,-22.0
135297,-14.0
135298,0.0
135299,-14.0
135300,344.0
135301,56.0
135302,-2.0
135303,-21.0
135304,-15.0
135305,-19.0
135306,39.0
135307,19.0
135308,-5.0
135309,-7.0
135310,-21.0
135311,-12.0
135312,-11.0
135313,-6.0
135314,-15.0
135315,-28.0
135316,15.0
135317,-21.0
135318,-17.0
135319,15.0
135320,-12.0
135321,79.0
135322,-15.0
135323,-6.0
135324,33.0
135325,-8.0
135326,-18.0
135327,7.0
135328,-18.0
135329,-4.0
135330,53.0
135331,-6.0
135332,1.0
135333,72.0
135334,-8.0
135335,-13.0
135336,22.0
135337,-15.0
135338,-25.0
135339,99.0
135340,-9.0
135341,23.0
135342,16.0
135343,28.0
135344,8.0
135345,23.0
135346,0.0
135347,-5.0
135348,-1.0
135349,29.0
135350,2.0
135351,-23.0
135352,-6.0
135353,51.0
135354,-14.0
135355,-4.0
135356,65.0
135357,-12.0
135358,-6.0
135359,-49.0
135360,-3.0
135361,-16.0
135362,6.0
135363,-9.0
135364,-21.0
135365,-18.0
135366,-22.0
135367,-27.0
135368,-27.0
135369,15.0
135370,54.0
135371,12.0
135372,203.0
135373,-10.0
135374,-2.0
135375,-16.0
135376,-12.0
135377,-12.0
135378,-4.0
135379,21.0
135380,-3.0
135381,70.0
135382,50.0
135383,78.0
135384,7.0
135385,-12.0
135386,49.0
135387,366.0
135388,-3.0
135389,-12.0
135390,37.0
135391,49.0
135392,-13.0
135393,26.0
135394,9.0
135395,-14.0
135396,-2.0
135397,-6.0
135398,35.0
135399,-25.0
135400,-19.0
135401,29.0
135402,-17.0
135403,-15.0
135404,1.0
135405,-6.0
135406,-2.0
135407,1.0
135408,-37.0
135409,-18.0
135410,-29.0
135411,14.0
135412,-28.0
135413,-20.0
135414,23.0
135415,-10.0
135416,-10.0
135417,-10.0
135418,-7.0
135419,-7.0
135420,-21.0
135421,-12.0
135422,-17.0
135423,47.0
135424,-7.0
135425,-19.0
135426,-2.0
135427,-11.0
135428,-13.0
135429,-43.0
135430,-5.0
135431,-3.0
135432,-12.0
135433,-16.0
135434,-9.0
135435,-8.0
135436,-6.0
135437,-14.0
135438,-15.0
135439,-21.0
135440,-51.0
135441,-16.0
135442,-26.0
